Year,Company,Market_Cap
2022,HFFG,204065867.9655075
2023,HFFG,209338895.50862312
2022,HFRO,642632957.6544762
2023,HFRO,531560577.477932
2020,HFRO,526649259.8378658
2021,HFRO,712053195.2648163
2020,HFWA,613755660.3244781
2021,HFWA,879653100.0
2022,HFWA,913114390.3133392
2023,HFWA,562633003.5770416
2020,HGBL,84604048.5906601
2021,HGBL,72412201.4093399
2022,HGBL,59481450.528502464
2023,HGBL,115268395.77198029
2022,HGLB,199297350.10299683
2020,HGLB,129292064.0499115
2021,HGLB,207753771.4874268
2023,HGLB,182841600.0
2021,HGTY,906194053.0640868
2023,HGTY,733756726.5320435
2022,HGTY,807401804.4038696
2021,HGV,4828307399.024963
2020,HGV,2129448973.537445
2022,HGV,3338302048.0499268
2023,HGV,4131009377.437592
2023,HHH,3550071000.5340576
2022,HHH,2652616027.333069
2021,HHH,4205203528.057861
2020,HHH,2758452545.7458496
2022,HHS,81272124.21947479
2021,HHS,56854045.39026261
2020,HHS,15015298.38292122
2023,HHS,47451261.468315125
2020,HI,1943809600.111084
2021,HI,2981927479.741699
2023,HI,2971275018.6811523
2022,HI,2578709968.6054688
2020,HIE,105702258.06469916
2022,HIE,169524643.29605103
2023,HIE,185411745.42598724
2021,HIE,179745478.16429138
2021,HIFS,731668625.7247925
2022,HIFS,547482578.830719
2023,HIFS,407161687.5
2020,HIFS,395386421.2646485
2020,HIG,9874133283.164062
2021,HIG,19284662290.41797
2022,HIG,17387410397.039062
2023,HIG,20373324533.82422
2020,HIHO,11988872.12132454
2021,HIHO,16374770.52593708
2022,HIHO,9331857.896251678
2023,HIHO,8715603.683958054
2020,HII,5322979313.439941
2021,HII,7476296261.450195
2022,HII,8686166800.0
2023,HII,8022645687.805176
2022,HIMS,1161024959.4855957
2020,HIMS,2444810656.0
2023,HIMS,1308753951.742798
2021,HIMS,1568840191.742798
2020,HIMX,610797996.2120056
2023,HIMX,1020388186.6607666
2022,HIMX,845664186.6607666
2021,HIMX,1864305093.3303835
2020,HIO,420025169.9913025
2023,HIO,346161097.9763031
2022,HIO,349965062.3485565
2021,HIO,478910888.55133057
2022,HIPO,461763911.1110687
2021,HIPO,2915616600.0
2023,HIPO,198610800.7716179
2023,HITI,149251519.52347755
2022,HITI,112947092.47652245
2021,HITI,504228100.0
2023,HIVE,365666830.94215393
2021,HIVE,1584952095.2892303
2020,HIVE,160276052.8305769
2022,HIVE,446398478.8677693
2020,HIW,3318715267.047882
2022,HIW,2858029502.9449463
2023,HIW,2184866164.703369
2021,HIW,4548073416.976929
2023,HIX,401556103.4345627
2022,HIX,392552612.0209694
2021,HIX,622005741.7154312
2020,HIX,511515774.3358612
2022,HKD,1323059378.4313202
2023,HKD,155770461.47060394
2023,HKIT,48758092.79222488
2021,HL,3411573114.192962
2022,HL,2446357760.9683533
2023,HL,2427730689.45253
2020,HL,3130711119.145508
2020,HLF,4698494853.683472
2021,HLF,4268428947.57843
2022,HLF,2003280958.5266116
2023,HLF,1409044796.9474792
2021,HLI,4873683010.968018
2022,HLI,4021583157.4676514
2023,HLI,5714937842.532349
2020,HLI,3060290857.557678
2020,HLIO,1201345689.0441897
2023,HLIO,1843034488.7931824
2021,HLIO,2727677798.275757
2022,HLIO,1680921829.310608
2020,HLIT,649104651.1249542
2021,HLIT,1017861250.0
2022,HLIT,1520393854.499817
2023,HLIT,1120229023.312569
2021,HLLY,1430137329.7395706
2022,HLLY,485096872.8456497
2023,HLLY,597687202.5852203
2021,HLMN,2340904659.881592
2022,HLMN,1479498792.514801
2023,HLMN,1618815000.0
2022,HLN,27535815059.203125
2023,HLN,37663929654.39844
2022,HLNE,2490076633.4960938
2020,HLNE,2666680266.723633
2021,HLNE,3543168883.251953
2023,HLNE,3777932133.984375
2023,HLP,19083095.42326927
2020,HLT,21025152247.356445
2021,HLT,32555472177.28711
2022,HLT,29724026381.791992
2023,HLT,37008406256.55469
2022,HLVX,850823948.5965729
2023,HLVX,669606895.5042839
2020,HLX,366447723.770813
2021,HLX,589965626.361084
2022,HLX,586924533.1690063
2023,HLX,1698431932.240723
2020,HMC,36112126413.6958
2021,HMC,47904392728.4458
2022,HMC,33722068592.8916
2023,HMC,52543323708.43359
2020,HMN,1310655240.5181885
2022,HMN,1438730989.3249512
2023,HMN,1197787309.7854614
2021,HMN,1608943031.0302734
2020,HMNF,59063259.92226601
2023,HMNF,85414489.75286484
2022,HMNF,100014878.29675674
2021,HMNF,103561141.46575928
2022,HMST,543287445.9289551
2021,HMST,775990268.7744141
2020,HMST,477719008.7646485
2023,HMST,146900703.28063965
2021,HMY,1983158755.842224
2022,HMY,1537186471.6697388
2023,HMY,2378527144.04718
2020,HMY,3262177037.595337
2023,HNI,1632416694.3496704
2022,HNI,1249649598.789215
2021,HNI,1705046093.9163208
2020,HNI,1411308184.676361
2022,HNNA,66595137.58602142
2021,HNNA,73892181.12096786
2020,HNNA,60835154.991817474
2023,HNNA,51156124.82795715
2021,HNRG,126090377.62498856
2022,HNRG,239401317.12503436
2023,HNRG,614264605.2499771
2020,HNRG,27773961.626559496
2023,HNST,126103319.04554369
2022,HNST,350287000.0
2021,HNST,1038851171.453476
2022,HNVR,136242625.18009186
2023,HNVR,128903190.48728944
2020,HNW,98756361.32549286
2021,HNW,124953550.35308838
2022,HNW,85931379.09740448
2023,HNW,85181249.42562103
2023,HOFT,208381473.1739044
2021,HOFT,289162760.5478287
2020,HOFT,272647366.2345886
2022,HOFT,144527810.54782867
2020,HOFV,359020442.7996826
2021,HOFV,382090032.9998016
2022,HOFV,79445889.21993256
2023,HOFV,38143466.32504463
2020,HOG,3027224254.9705505
2023,HOG,4267685803.1082153
2022,HOG,4426219558.010101
2021,HOG,4570226219.432831
2022,HOLO,8875094400.0
2023,HOLO,5464757200.0
2021,HOLO,40718604400.0
2023,HOLX,16119677154.418943
2022,HOLX,14986188660.27832
2020,HOLX,15439120123.535156
2021,HOLX,17143995752.929688
2020,HOMB,2968189856.121063
2021,HOMB,4698517597.110748
2023,HOMB,4181341186.641693
2022,HOMB,4494841865.703583
2020,HON,98704972545.38963
2021,HON,129511694940.64452
2022,HON,103915752902.6836
2023,HON,117398537164.66112
2021,HONE,623495338.3059502
2020,HONE,353691009.0084076
2022,HONE,595962073.3880997
2023,HONE,422768940.328598
2023,HOOD,7484156994.690186
2022,HOOD,7705401148.627441
2021,HOOD,32103295267.01172
2020,HOOK,914330364.5352172
2021,HOOK,568680692.7323914
2022,HOOK,129377264.31690216
2023,HOOK,59474921.726760864
2020,HOPE,872134229.5074463
2023,HOPE,1068478246.055603
2022,HOPE,1526052521.4500427
2021,HOPE,1743370029.338837
2020,HOTH,340012150.0
2021,HOTH,205388050.0
2022,HOTH,60063058.68320465
2023,HOTH,10493775.868320463
2022,HOUR,91695821.31445408
2023,HOUR,49536823.8273263
2020,HOUS,1050417073.307991
2021,HOUS,1951728521.873474
2022,HOUS,902423991.7974472
2023,HOUS,715485370.8987236
2022,HOV,190114285.0629044
2020,HOV,173179734.0377426
2021,HOV,513308555.4496765
2023,HOV,541373067.3019409
2023,HOVR,248707814.4964218
2021,HOWL,749928029.3315887
2022,HOWL,197096481.00261688
2023,HOWL,93522498.58453274
2020,HP,1227745890.5395508
2021,HP,2394205711.7412567
2022,HP,3325832512.2039795
2023,HP,3977680537.359619
2021,HPE,16897926925.99182
2023,HPE,21929075352.583008
2022,HPE,14672758729.694458
2020,HPE,10739687754.954712
2020,HPF,346431040.3388977
2021,HPF,454331456.2314987
2023,HPF,311997804.75759506
2022,HPF,354689981.4502716
2022,HPH,1813229597.694397
2021,HPH,1482204000.0
2020,HPH,1380920097.694397
2023,HPH,1358687000.0
2020,HPI,452789337.1915817
2021,HPI,556519276.568222
2022,HPI,427136466.20521545
2023,HPI,388475530.8631897
2021,HPK,1143423000.0
2022,HPK,2751838000.6141663
2023,HPK,2144553253.3779144
2020,HPK,887677084.6424103
2020,HPP,2953881955.749512
2021,HPP,3671915628.4179688
2022,HPP,1546490373.0621338
2023,HPP,939192813.4689332
2022,HPQ,22385288958.068848
2021,HPQ,23875053542.907715
2020,HPQ,16120575406.49414
2023,HPQ,23931389302.001957
2022,HPS,479621531.6766739
2021,HPS,581950855.6451797
2020,HPS,461138371.988678
2023,HPS,426508010.5588913
2020,HQH,918190933.569336
2021,HQH,1237203126.991272
2022,HQH,874796578.7612915
2023,HQH,787215649.6559143
2020,HQI,105256554.60357666
2021,HQI,270619998.9318848
2022,HQI,180599994.65942383
2023,HQI,216020004.2724609
2022,HQL,373607825.8266449
2023,HQL,341060742.3033714
2021,HQL,544006645.0004578
2020,HQL,423468099.0762711
2020,HQY,4485859266.247376
2021,HQY,5655134547.505249
2022,HQY,5865586236.424072
2023,HQY,6379054699.293213
2020,HR,10304461678.041992
2021,HR,10599975428.611328
2022,HR,7569175972.084961
2023,HR,5543468510.501953
2021,HRB,3147034062.154785
2023,HRB,5805618134.831787
2022,HRB,5552226354.8967285
2020,HRB,1954028065.501648
2020,HRI,1117410220.7107544
2021,HRI,4611256870.6604
2023,HRI,3377253793.322754
2022,HRI,2949630970.011902
2020,HRL,24215027608.161133
2021,HRL,20724549470.60449
2022,HRL,23463689980.01172
2023,HRL,20142831005.58203
2020,HRMY,1926696416.7228696
2023,HRMY,1862473145.016861
2022,HRMY,2517208915.033722
2021,HRMY,2178474155.067444
2023,HROW,509889268.9393044
2020,HROW,198349416.4142609
2022,HROW,428278592.1714783
2021,HROW,322539566.41426086
2021,HRTG,206855790.12403488
2022,HRTG,69346291.70737267
2023,HRTG,199140450.976944
2020,HRTG,299016793.9201355
2020,HRTX,2247719713.7146
2021,HRTX,1621330856.3575745
2022,HRTX,640038928.1787872
2023,HRTX,156218035.6607437
2023,HRYU,262458730.9203148
2020,HRZN,413881876.8811226
2022,HRZN,360957605.2534104
2021,HRZN,586330730.2534103
2023,HRZN,428389240.1267052
2023,HSAI,974450000.0
2023,HSBC,143558633469.23828
2022,HSBC,94844744489.7461
2021,HSBC,95135790612.18262
2020,HSBC,68638831718.13965
2023,HSCS,38928773.20561981
2022,HSCS,107830878.0
2023,HSDT,33938137.18147278
2022,HSDT,49351560.68210602
2021,HSDT,2574864000.0
2020,HSDT,2421981450.0
2023,HSHP,212036996.6506958
2023,HSIC,9408069000.0
2022,HSIC,8333584734.649658
2021,HSIC,9650081744.018557
2020,HSIC,7447896085.327148
2023,HSII,508341357.3005676
2020,HSII,393718759.2193604
2021,HSII,906765583.7013243
2022,HSII,528049221.3497162
2022,HSON,92501728.86119844
2023,HSON,51863702.54957199
2021,HSON,43802129.0099144
2020,HSON,26633456.039657596
2023,HSPO,82710041.68660164
2023,HST,10686982943.954468
2022,HST,10061127805.82428
2020,HST,6751197775.802612
2021,HST,10217523763.084412
2023,HSTM,656206795.6800461
2020,HSTM,610290557.7201843
2021,HSTM,869063495.6800461
2022,HSTM,646476212.9598618
2021,HSY,23453031443.29834
2020,HSY,19461784215.72876
2022,HSY,31116276865.142822
2023,HSY,28761514707.18384
2021,HTBI,489605223.98986816
2022,HTBI,386714646.67510986
2023,HTBI,379190329.335022
2020,HTBI,235094465.7119751
2020,HTBK,390979662.31184006
2021,HTBK,712852716.014576
2022,HTBK,695077371.352768
2023,HTBK,519162737.3673439
2022,HTCO,563700490.6982422
2021,HTCO,550799854.8828125
2023,HTCO,38309198.37799072
2022,HTCR,24202355.30358553
2023,HTCR,20572002.62984633
2020,HTD,611126914.3569946
2021,HTD,788521974.0749359
2022,HTD,742650495.5612183
2023,HTD,629268776.1096954
2023,HTGC,2666197643.74823
2021,HTGC,2686484299.458496
2020,HTGC,1730790116.587616
2022,HTGC,1880302580.25177
2020,HTH,1307220217.687416
2021,HTH,2105699310.8421328
2022,HTH,1614109409.7780228
2023,HTH,1842098315.6448364
2020,HTHT,13548563377.760742
2023,HTHT,12354760346.501951
2022,HTHT,10509223183.50586
2021,HTHT,14369498165.003906
2020,HTLD,1455240726.777954
2021,HTLD,1257494677.852295
2022,HTLD,1123267718.697937
2023,HTLD,1153095865.302063
2022,HTLF,1859242138.1713867
2023,HTLF,1261934869.0856934
2021,HTLF,2061632014.51416
2020,HTLF,1267857699.256897
2021,HTOO,188659914.03579712
2022,HTOO,86686276.02386475
2023,HTOO,15930123.925447464
2021,HTZ,5992211772.553711
2022,HTZ,4989934300.70166
2023,HTZ,3754710848.0
2023,HUBB,16824131065.585327
2022,HUBB,11970840700.0
2020,HUBB,7109947396.887207
2021,HUBB,9591043438.877869
2022,HUBC,3076429700.0
2023,HUBC,71275695.38562298
2021,HUBG,2117407187.5
2022,HUBG,2124490980.3890228
2023,HUBG,2418925999.197006
2020,HUBG,1546092253.4975052
2020,HUBS,15005660388.134766
2021,HUBS,34716411570.99609
2022,HUBS,13870337605.273438
2023,HUBS,25289284000.0
2021,HUDI,64166400.0
2022,HUDI,348922614.2089844
2023,HUDI,48196097.63183594
2020,HUIZ,342414812.442112
2022,HUIZ,35629648.02035093
2021,HUIZ,95909794.79649068
2023,HUIZ,45851614.40409422
2023,HUM,58011346623.22998
2020,HUM,48361226266.29639
2021,HUM,45768291593.44482
2022,HUM,57441153057.49512
2021,HUMA,1455023206.973076
2023,HUMA,367202258.3663464
2022,HUMA,408559498.80480766
2023,HUN,4221297534.0042114
2021,HUN,5089136544.113159
2020,HUN,3722542611.328125
2022,HUN,4245518318.3898926
2020,HURC,179994808.70384216
2021,HURC,208060536.5747452
2022,HURC,144984532.24765778
2023,HURC,144662062.66822815
2021,HURN,925137200.0
2022,HURN,1178660375.0
2023,HURN,1853121041.152954
2020,HURN,699723995.576477
2023,HUSA,21267480.52005768
2022,HUSA,37736144.41604614
2021,HUSA,24866591.687965397
2020,HUSA,21158416.62406921
2020,HUT,345551884.45329666
2023,HUT,910575900.0
2021,HUT,3922480800.0
2022,HUT,831192324.3736267
2020,HUYA,1819845597.972107
2021,HUYA,633716579.5944214
2022,HUYA,168687146.173954
2023,HUYA,215797961.478138
2021,HVT,480059833.6463928
2020,HVT,271656158.3747864
2022,HVT,376801734.2273712
2023,HVT,435516238.3907318
2022,HWBK,146855487.17559814
2021,HWBK,149604690.4940796
2020,HWBK,120001095.06835938
2023,HWBK,113534200.0
2022,HWC,3955533100.338867
2020,HWC,1589550373.419922
2023,HWC,3193957031.9697266
2021,HWC,4068646799.291992
2022,HWH,219907066.54720303
2023,HWH,233929483.09440613
2020,HWKN,473759873.79455566
2021,HWKN,729131542.3278809
2022,HWKN,815046995.0866699
2023,HWKN,1230200368.103027
2023,HWM,18876799120.0
2022,HWM,12623987081.996582
2021,HWM,12718012510.33606
2020,HWM,6811109670.206177
2022,HXL,4228006659.790039
2023,HXL,5325064670.10498
2020,HXL,2737607499.8779297
2021,HXL,4846095559.051514
2022,HY,302043423.21395874
2021,HY,700026407.3867798
2020,HY,507619607.0098877
2023,HY,625992385.7116699
2023,HYAC,242021593.8156128
2020,HYB,179832865.32344818
2021,HYB,223228389.4583702
2023,HYB,151468056.44583702
2022,HYB,152169302.35004425
2023,HYFM,56096943.31552982
2022,HYFM,89203336.63105965
2021,HYFM,1740384564.8384094
2020,HYI,286112009.9946976
2021,HYI,349902410.69755554
2022,HYI,254025326.8644333
2023,HYI,260370288.81340027
2022,HYLN,498183213.0950012
2023,HYLN,204827940.3352089
2020,HYLN,8649641606.47998
2021,HYLN,1458097200.9833374
2023,HYMC,71586156.4581871
2022,HYMC,145334314.58187103
2021,HYMC,357930770.83625793
2020,HYMC,2524733183.345032
2021,HYPR,569916248.0398178
2022,HYPR,46629513.13725114
2023,HYPR,118012962.25497724
2020,HYT,1382524166.6793823
2021,HYT,1709498232.1090698
2022,HYT,1237800627.6130676
2023,HYT,1249382376.5678406
2022,HYZN,463250000.0
2021,HYZN,1891150000.0
2023,HYZN,340625000.0
2023,HZO,732486599.1889954
2020,HZO,572910762.7027512
2022,HZO,664862177.4330139
2021,HZO,1082883926.216507
2023,IAC,4048025373.528076
2022,IAC,4448891689.325867
2021,IAC,10466703812.808838
2020,IAC,6402125874.695435
2021,IAE,89984486.17172241
2022,IAE,66000213.47808838
2023,IAE,63796535.5796814
2020,IAE,75164556.5940857
2020,IAF,101875506.15170002
2022,IAF,107266918.58448982
2023,IAF,105137546.26920225
2021,IAF,148857254.2324543
2020,IAG,2184249079.0495605
2021,IAG,1288878066.881195
2022,IAG,610221064.1534271
2023,IAG,1226145123.1880493
2022,IART,3286373567.352295
2023,IART,2962856473.4573364
2021,IART,5312815620.437622
2020,IART,3663422134.70459
2023,IAS,1918629810.2802732
2021,IAS,3328959649.5371094
2022,IAS,1168282505.1464844
2021,IAUX,943093218.3551788
2022,IAUX,673638000.0
2023,IAUX,588952068.9868927
2022,IBCP,399123157.9713821
2023,IBCP,383241813.18855286
2020,IBCP,254366345.7684517
2021,IBCP,448856810.43434143
2020,IBEX,258433217.92297363
2021,IBEX,285654400.0
2022,IBEX,312035418.8720703
2023,IBEX,259609436.79504395
2021,IBIO,4578087000.0
2023,IBIO,51827400.0
2022,IBIO,734221500.0
2020,IBIO,8767468500.0
2022,IBKR,6955708743.392944
2023,IBKR,9420843894.28711
2021,IBKR,6784836256.607056
2020,IBKR,5235400454.208374
2021,IBM,106598505259.70216
2020,IBM,88781882271.96094
2022,IBM,100223825230.4502
2023,IBM,124301418415.00195
2023,IBN,81450373537.04883
2022,IBN,73876047367.86914
2021,IBN,66477878945.04883
2020,IBN,34527580154.68652
2021,IBOC,2589679006.0409546
2020,IBOC,1597934058.4573746
2023,IBOC,2695405623.4897614
2022,IBOC,2643164250.0
2021,IBP,3018730367.534637
2020,IBP,2844723887.523651
2022,IBP,2286712094.684601
2023,IBP,3526206687.767029
2020,IBRX,4830456259.664063
2021,IBRX,6784231182.65625
2022,IBRX,3461768824.1015625
2023,IBRX,1177140796.3359375
2023,IBTX,1639038978.3821106
2021,IBTX,2944053925.941468
2022,IBTX,2544136632.7056885
2020,IBTX,1804398168.624878
2020,ICAD,232180513.0586624
2021,ICAD,283307650.0
2022,ICAD,55343817.48666763
2023,ICAD,55607359.2353344
2020,ICCC,42533623.0553627
2023,ICCC,41828648.395233154
2022,ICCC,58591438.549404144
2021,ICCC,73317626.1107254
2022,ICCH,45248732.5
2020,ICCH,34715420.434064865
2023,ICCH,47770794.13187027
2021,ICCH,48957645.0
2022,ICCM,63877831.11104965
2021,ICCM,435755769.4447517
2023,ICCM,26739559.06253457
2023,ICCT,41409114.198446274
2023,ICE,62354218116.237305
2022,ICE,50425716000.81299
2021,ICE,63248029749.26953
2020,ICE,54491676289.38428
2020,ICFI,1148434789.7720337
2021,ICFI,1674812547.1725464
2022,ICFI,2044888077.0339968
2023,ICFI,2266033124.206543
2023,ICG,169493175.3435135
2021,ICHR,1384231707.1403503
2022,ICHR,815581607.157898
2023,ICHR,1042974257.157898
2020,ICHR,726645835.7192993
2023,ICL,7160666012.488037
2022,ICL,10553918586.38086
2020,ICL,3971854151.524292
2021,ICL,8864560509.610474
2023,ICLK,15656027.115166187
2022,ICLK,31134145.0
2021,ICLK,491919484.213295
2020,ICLK,593327821.8531799
2021,ICLR,21699604622.14966
2020,ICLR,15825423790.716553
2022,ICLR,15220034646.905518
2023,ICLR,20393587750.0
2020,ICMB,47824365.11225701
2021,ICMB,78500707.25269318
2023,ICMB,57471162.13736534
2022,ICMB,51623220.79343796
2023,ICU,27665747.600240707
2022,ICU,1077287460.0
2021,ICU,1052136780.0
2020,ICUI,4463967693.82782
2023,ICUI,2906855005.17807
2022,ICUI,3678450329.0802
2021,ICUI,5700376633.26416
2023,IDA,4987227816.259003
2022,IDA,5272668752.762604
2021,IDA,5428352876.007843
2020,IDA,4073053878.6712646
2021,IDAI,305821750.0
2023,IDAI,31052669.551301003
2022,IDAI,92969813.0768776
2020,IDCC,1404117413.5665894
2023,IDCC,2016415098.316956
2022,IDCC,1015746469.985962
2021,IDCC,1704303028.3309937
2023,IDE,142923913.6253357
2022,IDE,133981694.31266785
2021,IDE,183429698.3387947
2020,IDE,127847415.12022018
2022,IDN,49225427.627420425
2021,IDN,159982632.80324936
2020,IDN,130291114.4903183
2023,IDN,43951275.0
2022,IDR,61553350.0
2021,IDR,56240325.97732544
2020,IDR,54426117.5283432
2023,IDR,65311343.50566864
2023,IDT,522232181.930542
2022,IDT,588073718.1930542
2021,IDT,993543818.069458
2020,IDT,155840718.1930542
2020,IDXX,32355272715.78711
2021,IDXX,51186043707.021484
2022,IDXX,26815262518.489258
2023,IDXX,35989901737.84033
2020,IDYA,1061087725.68985
2023,IDYA,2279310939.2474365
2022,IDYA,1260464046.1254272
2021,IDYA,2153433517.6237183
2023,IE,1432736154.071808
2022,IE,993283500.0
2020,IEP,20995550369.49646
2021,IEP,23749377612.349487
2022,IEP,23616246736.76123
2023,IEP,9404658624.71454
2022,IESC,551797900.7663727
2023,IESC,1315964088.8717651
2020,IESC,634707423.1452942
2021,IESC,912803930.5641174
2023,IEX,15747821591.43982
2022,IEX,15129324952.056885
2021,IEX,15588580616.958618
2020,IEX,13603808337.594604
2023,IFBD,33699009.380874634
2022,IFBD,1732637840.0
2021,IFBD,19074912000.0
2021,IFF,31266048077.0
2020,IFF,27956817320.265625
2022,IFF,21816083858.679688
2023,IFF,17036337878.226562
2020,IFN,579096289.2691612
2021,IFN,875732126.7871857
2022,IFN,609864549.1064072
2023,IFN,660686600.8935928
2020,IFRX,250842871.4773178
2023,IFRX,175472235.12310982
2022,IFRX,155451918.177104
2021,IFRX,152507741.94600582
2023,IFS,2578067132.4043274
2022,IFS,2296448678.861618
2021,IFS,2485819576.543808
2020,IFS,2501239768.230438
2023,IGA,127333622.92613985
2022,IGA,129328006.68182372
2021,IGA,146270107.58457184
2020,IGA,112801015.29092789
2023,IGC,27229105.08198738
2022,IGC,32523652.54099369
2021,IGC,111941873.44264984
2020,IGC,78661853.11470032
2023,IGD,386455637.9214859
2022,IGD,394342480.0
2021,IGD,447138497.27319336
2020,IGD,343750596.5626297
2023,IGI,171723839.17236328
2022,IGI,165974402.0690918
2021,IGI,235879527.09960935
2020,IGI,213400955.2001953
2022,IGIC,353485789.5469665
2021,IGIC,382257894.7734833
2023,IGIC,515157587.8047943
2020,IGIC,319745901.95178986
2020,IGMS,2504498694.1589355
2021,IGMS,2231348664.4859314
2022,IGMS,771606850.2336502
2023,IGMS,283329707.9439163
2023,IGR,630085536.0
2020,IGR,752968247.4357605
2021,IGR,1138537624.164917
2022,IGR,807909673.4893494
2023,IGT,6120334498.397827
2022,IGT,3189356438.501358
2021,IGT,5274361483.966827
2020,IGT,2230381553.232193
2022,IGTA,26177188.0030632
2023,IGTA,28010249.69816208
2021,IH,111017526.89914703
2022,IH,51855321.12393379
2023,IH,71183211.55042648
2020,IHD,108567763.0033493
2021,IHD,133625977.58579254
2022,IHD,88963441.37954712
2023,IHD,89144256.89601898
2022,IHG,7702837916.717529
2023,IHG,11845034500.0
2020,IHG,8316085687.461853
2021,IHG,10187522125.076294
2023,IHRT,396463090.76857567
2022,IHRT,919643780.4279329
2021,IHRT,3139084317.432404
2020,IHRT,1018759545.6418992
2022,IHS,1858552805.308472
2023,IHS,1848560674.7288208
2023,IHT,11143767.232637404
2022,IHT,16847270.023434162
2021,IHT,36193859.81355667
2020,IHT,9300613.438420296
2021,IHTA,84758000.09022713
2022,IHTA,67918794.86758709
2023,IHTA,60977547.10276127
2020,IHTA,64093363.97855759
2020,IIF,165142693.16511154
2021,IIF,262660801.3351822
2022,IIF,227844253.5821152
2023,IIF,218836229.235096
2020,III,101816044.06871796
2021,III,349695508.0133438
2022,III,232727835.19058228
2023,III,214148717.59529117
2023,IIIN,631181436.1976624
2022,IIIN,515873210.3517532
2021,IIIN,739878430.1647186
2020,IIIN,341018501.63517
2023,IIIV,502206053.5003662
2022,IIIV,475836702.312088
2021,IIIV,575137580.2505493
2020,IIIV,599844050.0
2022,IIM,541757294.7731018
2021,IIM,767685578.8627625
2023,IIM,489511342.0448303
2020,IIM,665121430.1986694
2021,IINN,49589381.23524189
2022,IINN,25904899.558842182
2023,IINN,28125319.647073746
2020,IIPR,3399309982.3623657
2021,IIPR,6512002150.43335
2022,IIPR,2507364300.0
2023,IIPR,2143584091.7541504
2021,IKNA,609017216.4772987
2023,IKNA,208957569.3181992
2022,IKNA,171316252.69887447
2022,IKT,40753822.48473168
2021,IKT,85090395.15268326
2023,IKT,10375057.193225622
2023,ILAG,14899499.784708023
2022,ILAG,49665000.0
2020,ILMN,47895371932.9834
2021,ILMN,62853767358.39844
2022,ILMN,29565026037.597656
2023,ILMN,21273059481.811523
2023,ILPT,190689431.9218397
2021,ILPT,1676615314.9318695
2020,ILPT,1364870127.1486282
2022,ILPT,362903750.0
2021,IMAB,5623535107.238281
2022,IMAB,311082600.79589844
2023,IMAB,102401253.34906006
2020,IMAB,3648432294.421875
2020,IMAX,630012138.0094528
2021,IMAX,999801843.8865662
2022,IMAX,743793585.9716415
2023,IMAX,1017711895.9243774
2020,IMCC,131664591.77810667
2021,IMCC,472813854.8126221
2022,IMCC,54782116.44378662
2023,IMCC,9630401.329536438
2021,IMCR,1854196900.7354736
2022,IMCR,2347882403.309632
2023,IMCR,2595975796.322632
2023,IMKTA,1095667343.632507
2022,IMKTA,1152101515.6837463
2020,IMKTA,545808658.0249786
2021,IMKTA,960399729.2449952
2020,IMMP,251301518.93063357
2021,IMMP,562160022.4161987
2022,IMMP,226607139.20809937
2023,IMMP,275995881.33670807
2022,IMMR,176681368.6340332
2023,IMMR,212725668.296814
2020,IMMR,226885926.1383057
2021,IMMR,220127620.91064453
2022,IMMX,37332680.39268255
2023,IMMX,93880712.09430696
2021,IMNM,1462324662.9089355
2022,IMNM,266641539.43634036
2023,IMNM,501454262.9089356
2020,IMNN,157689852.2532463
2021,IMNN,198732422.7467537
2022,IMNN,24193511.24464273
2023,IMNN,14112882.27467537
2021,IMO,16644913851.054564
2020,IMO,6094540743.451172
2022,IMO,23185666889.12671
2023,IMO,33002200419.04224
2021,IMOS,1244671243.3547974
2022,IMOS,673787884.967804
2023,IMOS,838144072.2579956
2020,IMOS,700332128.3226013
2022,IMPP,164418150.0
2023,IMPP,53288345.44739723
2023,IMRN,11276020.908622742
2021,IMRN,22608991.362934116
2020,IMRN,42712200.0
2022,IMRN,11788566.819820404
2021,IMRX,787297747.3762512
2023,IMRX,227738106.9096565
2022,IMRX,424636678.9505005
2020,IMTE,80783596.72164917
2021,IMTE,100979500.0
2022,IMTE,13600004.836082458
2023,IMTE,4082149.948775768
2020,IMTX,1093954624.601364
2021,IMTX,1340378000.0
2022,IMTX,1031060000.0
2023,IMTX,1193967472.1336365
2022,IMUX,284649647.7315426
2021,IMUX,797199184.3624115
2020,IMUX,1672767002.5100708
2023,IMUX,132416132.57718086
2021,IMVT,1271929238.1019592
2022,IMVT,816727893.4730835
2023,IMVT,5619029347.784668
2020,IMVT,5150654810.515503
2020,IMXI,468411039.53666687
2021,IMXI,544550284.8777771
2022,IMXI,743131791.8533325
2023,IMXI,552050063.9511108
2023,INAB,75448353.0725708
2021,INAB,496943490.681427
2022,INAB,146543920.5362854
2023,INAQ,59843199.85649109
2020,INBK,126940459.4488144
2021,INBK,270264812.8452301
2022,INBK,293494760.6904602
2023,INBK,140506488.9643097
2021,INBS,2570200364.124145
2022,INBS,428366748.9689636
2023,INBS,52525919.74099159
2021,INCR,317154214.1438484
2023,INCR,71851680.40049076
2020,INCR,41188858.90886784
2022,INCR,205944300.0
2020,INCY,17283744108.566284
2021,INCY,13246890204.89502
2022,INCY,12834730602.44751
2023,INCY,11126386548.164368
2020,INDB,2185736728.432846
2021,INDB,3235088129.824066
2022,INDB,3166265391.140747
2023,INDB,2085495385.4824064
2020,INDI,1829594365.787506
2021,INDI,2208069395.2674866
2022,INDI,1313003070.7912445
