Ticker,Year,Beta,Current Assets,Cash And Cash Equivalents,Current Liabilities,Total Liabilities Net Minority Interest,Depreciation And Amortization,Capital Expenditure,Net Income,Interest Expense,Tax Rate For Calcs
CHD,2023,0.30806854699351643,1529700000.0,344500000.0,1422000000.0,4713800000.0,225200000.0,-223500000.0,755600000.0,110900000.0,0.219
CHDN,2023,0.9175110073453071,400800000.0,144500000.0,755800000.0,6061900000.0,175200000.0,-676500000.0,417300000.0,268400000.0,0.257209
CHE,2023,0.37970587616799895,500843000.0,263958000.0,312050000.0,560219000.0,60865000.0,-56854000.0,272509000.0,3108000.0,0.222
CHEF,2023,1.2564233467290247,730943000.0,49878000.0,385777000.0,1250634000.0,55606000.0,-57427000.0,34590000.0,45474000.0,0.376
CHEK,2023,0.6337085029139762,24856000.0,8844000.0,1330000.0,1330000.0,212000.0,-83000.0,-17568000.0,13000.0,0.0
CHGG,2023,1.2649056265171406,414835000.0,135757000.0,518462000.0,782617000.0,129718000.0,-83052000.0,18180000.0,3773000.0,0.21
CHH,2023,0.8938303168196029,296530000.0,26754000.0,942690000.0,2359201000.0,75735000.0,-118291000.0,258507000.0,63780000.0,0.233
CHKP,2023,0.5115539089738804,2257700000.0,537700000.0,1916100000.0,2874500000.0,47400000.0,-18600000.0,840300000.0,2300000.0,0.14
CHNR,2023,0.6575549683692855,5878000.0,4753000.0,177812000.0,177812000.0,1610000.0,-12000.0,-13841000.0,48000.0,0.0
CHPT,2023,1.952887837840562,742683000.0,327410000.0,330153000.0,775687000.0,28486000.0,-19424000.0,-457609000.0,16273000.0,0.001
CHR,2023,0.33800824028232235,306874000.0,194227000.0,46217000.0,47625000.0,3779000.0,-3000.0,30477000.0,,0.002
CHRS,2023,1.4802211928437656,475631000.0,102891000.0,331771000.0,823029000.0,3791000.0,-286000.0,-237892000.0,40542000.0,0.002
CHRW,2023,0.9289591602412699,2880694000.0,145524000.0,2051993000.0,3806583000.0,98985000.0,-84111000.0,325129000.0,105421000.0,0.205
CHT,2023,0.11960990124399479,103204000000.0,33824000000.0,67750000000.0,131022000000.0,39655000000.0,-30978000000.0,36958000000.0,319000000.0,0.19
CHTR,2023,1.12730396239324,4132000000.0,709000000.0,13214000000.0,132475000000.0,8696000000.0,-10943000000.0,4557000000.0,5188000000.0,0.232419
CHUY,2023,0.6208479760912854,80370000.0,67774000.0,48766000.0,226787000.0,31191000.0,-38603000.0,31510000.0,,0.147
CHWY,2023,1.9035922305155237,2104348000.0,602232000.0,2110877000.0,2676607000.0,109693000.0,-143282000.0,39580000.0,3582000.0,0.179
CHX,2023,1.017765160500909,1425417000.0,288557000.0,782749000.0,1580671000.0,235936000.0,-142324000.0,314238000.0,54562000.0,0.248
CIEN,2023,0.9329521785259096,3575779000.0,1010618000.0,932021000.0,2753134000.0,142180000.0,-106197000.0,254827000.0,88026000.0,0.2127
CIFR,2023,2.358333804513339,155498000.0,86105000.0,33793000.0,74801000.0,59915000.0,-55020000.0,-25777000.0,1999000.0,0.21
CIG,2023,0.7306204023118775,11869000000.0,1537000000.0,13093000000.0,30344000000.0,1274000000.0,-1264000000.0,5764000000.0,1027000000.0,0.1582
CIGI,2023,1.193935758764615,1474264000.0,181134000.0,1441213000.0,3559570000.0,202536000.0,-207128000.0,65543000.0,94077000.0,0.32
CINT,2023,0.8765074046280803,1071291000.0,185727000.0,729865000.0,1694985000.0,93213000.0,-24109000.0,132573000.0,83541000.0,0.37
CISO,2023,1.5637273204039754,10957814.0,1062442.0,26071102.0,35515931.0,3371288.0,-213629.0,-80231083.0,2881416.0,0.0
CISS,2023,-0.729752619219943,20310584.0,695288.0,39928166.0,39928166.0,4104720.0,-4300000.0,9291912.0,1367831.0,0.22
CJET,2023,-0.2343418582541092,90828000.0,10731000.0,525054000.0,615325000.0,34620000.0,-5340000.0,-68111000.0,14819000.0,0.0
