Ticker,Year,Beta,Current Assets,Cash And Cash Equivalents,Current Liabilities,Total Liabilities Net Minority Interest,Depreciation And Amortization,Capital Expenditure,Net Income,Interest Expense,Tax Rate For Calcs
BZUN,2020,0.6985708527722272,9158800000.0,3579665000.0,2196269000.0,4332088000.0,151724000.0,-158579000.0,425992000.0,66124000.0,0.2328
CAAP,2020,1.6239665535435768,519993000.0,281031000.0,552554000.0,2600365000.0,200788000.0,-9527000.0,-253053000.0,99018000.0,0.038459
CAAS,2020,-1.4612865052769248,475658000.0,97248000.0,354484000.0,387645000.0,22057000.0,-16566000.0,-4980000.0,1592000.0,0.25
CABO,2020,0.8331454112318546,672813000.0,574909000.0,221582000.0,2993039000.0,265658000.0,-303935000.0,304391000.0,73607000.0,0.201188
CACC,2020,1.2308273079447056,7332200000.0,16000000.0,186900000.0,5186500000.0,23800000.0,-8500000.0,421000000.0,,0.234
CACI,2020,0.8037126511008064,1331176000.0,88031000.0,884801000.0,3507094000.0,125363000.0,-73129000.0,457443000.0,39836000.0,0.084
CAE,2020,1.2143615203978142,3378600000.0,926100000.0,2633300000.0,5535600000.0,319500000.0,-163600000.0,-47200000.0,118700000.0,0.265
CAG,2020,0.39687931551552913,2702100000.0,79200000.0,3306200000.0,13564200000.0,387700000.0,-506400000.0,1298800000.0,422300000.0,0.137418
CAH,2020,1.224175396218744,31048000000.0,3407000000.0,27624000000.0,42659000000.0,783000000.0,-400000000.0,611000000.0,180000000.0,0.27
CAKE,2020,1.4593688086654177,341359000.0,154085000.0,586067000.0,2240113000.0,91415000.0,-50914000.0,-253365000.0,8599000.0,0.288
CAL,2020,2.2598948118395765,782556000.0,88295000.0,905509000.0,1663196000.0,60539000.0,-22060000.0,-439114000.0,48287000.0,0.151
CALM,2020,0.354555196309866,519931000.0,57352000.0,90097000.0,216393000.0,59477000.0,-95069000.0,2060000.0,213000.0,0.27
CALX,2020,0.39482679271348675,266890000.0,80807000.0,101040000.0,147027000.0,13718000.0,-7819000.0,33484000.0,1585000.0,0.023
CAMT,2020,1.3569105445468934,261918000.0,105815000.0,57384000.0,60644000.0,2234000.0,-2626000.0,21778000.0,155000.0,0.069276
CAN,2020,1.5286608353455073,154164970.22944,59894693.340272,90685564.722269,92421593.987724,4781810.111276,-333062.92379,-32922718.993464,549033.413436,0.0
CANF,2020,0.42828759671751965,9400000.0,8268000.0,1269000.0,3449000.0,12000.0,-26000.0,-14443000.0,363000.0,0.0
CANG,2020,-0.36192094488096094,8899049546.0,1426899576.0,2457296626.0,3770723462.0,9544137.0,-5360566.0,3369517847.0,2758629.0,0.098805
CAPL,2020,0.6167785425639816,74821000.0,513000.0,146948000.0,904674000.0,68742000.0,-37057000.0,107456000.0,16587000.0,0.27
CAR,2020,1.7162427105409557,1795000000.0,692000000.0,2053000000.0,17693000000.0,2561000000.0,-5495000000.0,-684000000.0,231000000.0,0.284
CARA,2020,1.049323520485347,195065000.0,31683000.0,18483000.0,22156000.0,209000.0,-349000.0,8410000.0,,0.27
CARM,2020,1.3025759856337835,53065000.0,51788000.0,5679000.0,8311000.0,448000.0,-440000.0,-28349000.0,,0.069
CARR,2020,1.117002895365723,8524000000.0,3115000000.0,5110000000.0,18515000000.0,336000000.0,-312000000.0,1982000000.0,298000000.0,0.297
CARS,2020,1.5809503049459674,178081000.0,67719000.0,90368000.0,735536000.0,113276000.0,-16712000.0,-817120000.0,37856000.0,0.13
